feed_event_id,timestamp,agent_id,provider_id,event_type,delay_minutes,reported_balance
FEED-000610,2026-06-20T14:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000611,2026-06-20T14:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000612,2026-06-20T14:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000613,2026-06-20T14:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000614,2026-06-20T14:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000615,2026-06-20T14:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000616,2026-06-20T14:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000617,2026-06-20T14:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000618,2026-06-20T14:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000619,2026-06-20T14:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000620,2026-06-20T14:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000621,2026-06-20T14:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000622,2026-06-20T14:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000623,2026-06-20T14:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000624,2026-06-20T14:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000625,2026-06-20T14:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000626,2026-06-20T14:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000627,2026-06-20T14:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000628,2026-06-20T14:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000629,2026-06-20T14:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000630,2026-06-20T14:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000631,2026-06-20T14:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000632,2026-06-20T14:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000633,2026-06-20T14:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000634,2026-06-20T14:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000635,2026-06-20T14:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000636,2026-06-20T14:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000637,2026-06-20T14:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000638,2026-06-20T14:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000639,2026-06-20T14:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000640,2026-06-20T14:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000641,2026-06-20T14:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000642,2026-06-20T14:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000643,2026-06-20T14:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000644,2026-06-20T14:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000645,2026-06-20T14:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000646,2026-06-20T14:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000647,2026-06-20T15:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000648,2026-06-20T15:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000649,2026-06-20T15:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000650,2026-06-20T15:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000651,2026-06-20T15:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000652,2026-06-20T15:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000653,2026-06-20T15:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000654,2026-06-20T15:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000655,2026-06-20T15:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000656,2026-06-20T15:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000657,2026-06-20T15:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000658,2026-06-20T15:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000659,2026-06-20T15:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000660,2026-06-20T15:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000661,2026-06-20T15:00:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000662,2026-06-20T15:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000663,2026-06-20T15:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000664,2026-06-20T15:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000665,2026-06-20T15:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000666,2026-06-20T15:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000667,2026-06-20T15:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000668,2026-06-20T15:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000669,2026-06-20T15:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000670,2026-06-20T15:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000671,2026-06-20T15:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000672,2026-06-20T15:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000673,2026-06-20T15:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000674,2026-06-20T15:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000675,2026-06-20T15:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000676,2026-06-20T15:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000677,2026-06-20T15:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000678,2026-06-20T15:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000679,2026-06-20T15:10:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000680,2026-06-20T15:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000681,2026-06-20T15:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000682,2026-06-20T15:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000701,2026-06-20T15:20:58+06:00,AG006,BKASH,BALANCE_CONFLICT,0,225000
FEED-000683,2026-06-20T15:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000684,2026-06-20T15:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000685,2026-06-20T15:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000686,2026-06-20T15:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000687,2026-06-20T15:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000688,2026-06-20T15:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000689,2026-06-20T15:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000690,2026-06-20T15:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000691,2026-06-20T15:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000692,2026-06-20T15:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000693,2026-06-20T15:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000694,2026-06-20T15:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000695,2026-06-20T15:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000696,2026-06-20T15:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000697,2026-06-20T15:20:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000698,2026-06-20T15:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000699,2026-06-20T15:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000700,2026-06-20T15:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000702,2026-06-20T15:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000703,2026-06-20T15:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000704,2026-06-20T15:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000705,2026-06-20T15:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000706,2026-06-20T15:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000707,2026-06-20T15:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000708,2026-06-20T15:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000709,2026-06-20T15:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000710,2026-06-20T15:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000711,2026-06-20T15:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000712,2026-06-20T15:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000713,2026-06-20T15:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000714,2026-06-20T15:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000715,2026-06-20T15:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000716,2026-06-20T15:30:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000717,2026-06-20T15:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000718,2026-06-20T15:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000719,2026-06-20T15:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000720,2026-06-20T15:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000721,2026-06-20T15:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000722,2026-06-20T15:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000723,2026-06-20T15:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000724,2026-06-20T15:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000725,2026-06-20T15:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000726,2026-06-20T15:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000727,2026-06-20T15:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000728,2026-06-20T15:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000729,2026-06-20T15:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000730,2026-06-20T15:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000731,2026-06-20T15:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000732,2026-06-20T15:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000733,2026-06-20T15:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000734,2026-06-20T15:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000735,2026-06-20T15:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000736,2026-06-20T15:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000737,2026-06-20T15:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000738,2026-06-20T15:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000739,2026-06-20T15:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000740,2026-06-20T15:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000741,2026-06-20T15:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000742,2026-06-20T15:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000743,2026-06-20T15:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000744,2026-06-20T15:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000745,2026-06-20T15:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000746,2026-06-20T15:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000747,2026-06-20T15:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000748,2026-06-20T15:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000749,2026-06-20T15:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000750,2026-06-20T15:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000751,2026-06-20T15:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000752,2026-06-20T15:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000753,2026-06-20T15:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000754,2026-06-20T15:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000755,2026-06-20T15:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000756,2026-06-20T16:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000757,2026-06-20T16:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000758,2026-06-20T16:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000759,2026-06-20T16:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000760,2026-06-20T16:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000761,2026-06-20T16:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000762,2026-06-20T16:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000763,2026-06-20T16:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000764,2026-06-20T16:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000765,2026-06-20T16:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000766,2026-06-20T16:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000767,2026-06-20T16:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000768,2026-06-20T16:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000769,2026-06-20T16:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000770,2026-06-20T16:00:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000771,2026-06-20T16:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000772,2026-06-20T16:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000773,2026-06-20T16:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000774,2026-06-20T16:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000775,2026-06-20T16:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000776,2026-06-20T16:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000777,2026-06-20T16:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000778,2026-06-20T16:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000779,2026-06-20T16:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000780,2026-06-20T16:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000781,2026-06-20T16:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000782,2026-06-20T16:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000783,2026-06-20T16:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000784,2026-06-20T16:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000785,2026-06-20T16:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000786,2026-06-20T16:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000787,2026-06-20T16:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000788,2026-06-20T16:10:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000789,2026-06-20T16:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000790,2026-06-20T16:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000791,2026-06-20T16:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000792,2026-06-20T16:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000793,2026-06-20T16:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000794,2026-06-20T16:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000795,2026-06-20T16:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000796,2026-06-20T16:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000797,2026-06-20T16:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000798,2026-06-20T16:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000799,2026-06-20T16:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000800,2026-06-20T16:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000801,2026-06-20T16:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000802,2026-06-20T16:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000803,2026-06-20T16:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000804,2026-06-20T16:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000805,2026-06-20T16:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000806,2026-06-20T16:20:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000807,2026-06-20T16:20:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000808,2026-06-20T16:20:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000809,2026-06-20T16:20:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000810,2026-06-20T16:30:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000811,2026-06-20T16:30:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000812,2026-06-20T16:30:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000813,2026-06-20T16:30:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000814,2026-06-20T16:30:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000815,2026-06-20T16:30:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000816,2026-06-20T16:30:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000817,2026-06-20T16:30:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000818,2026-06-20T16:30:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000819,2026-06-20T16:30:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000820,2026-06-20T16:30:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000821,2026-06-20T16:30:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000822,2026-06-20T16:30:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000823,2026-06-20T16:30:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000824,2026-06-20T16:30:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000825,2026-06-20T16:30:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000826,2026-06-20T16:30:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000827,2026-06-20T16:30:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000828,2026-06-20T16:40:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000829,2026-06-20T16:40:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000830,2026-06-20T16:40:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000831,2026-06-20T16:40:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000832,2026-06-20T16:40:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000833,2026-06-20T16:40:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000834,2026-06-20T16:40:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000835,2026-06-20T16:40:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000836,2026-06-20T16:40:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000837,2026-06-20T16:40:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000838,2026-06-20T16:40:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000839,2026-06-20T16:40:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000840,2026-06-20T16:40:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000841,2026-06-20T16:40:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000842,2026-06-20T16:40:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000843,2026-06-20T16:40:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000844,2026-06-20T16:40:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000845,2026-06-20T16:40:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000846,2026-06-20T16:50:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000847,2026-06-20T16:50:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000848,2026-06-20T16:50:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000849,2026-06-20T16:50:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000850,2026-06-20T16:50:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000851,2026-06-20T16:50:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000852,2026-06-20T16:50:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000853,2026-06-20T16:50:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000854,2026-06-20T16:50:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000855,2026-06-20T16:50:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000856,2026-06-20T16:50:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000857,2026-06-20T16:50:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000858,2026-06-20T16:50:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000859,2026-06-20T16:50:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000860,2026-06-20T16:50:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000861,2026-06-20T16:50:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000862,2026-06-20T16:50:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000863,2026-06-20T16:50:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000864,2026-06-20T17:00:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000865,2026-06-20T17:00:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000866,2026-06-20T17:00:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000867,2026-06-20T17:00:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000868,2026-06-20T17:00:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000869,2026-06-20T17:00:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000870,2026-06-20T17:00:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000871,2026-06-20T17:00:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000872,2026-06-20T17:00:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000873,2026-06-20T17:00:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000874,2026-06-20T17:00:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000875,2026-06-20T17:00:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000876,2026-06-20T17:00:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000877,2026-06-20T17:00:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000878,2026-06-20T17:00:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000879,2026-06-20T17:00:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000880,2026-06-20T17:00:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000881,2026-06-20T17:00:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000882,2026-06-20T17:10:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000883,2026-06-20T17:10:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000884,2026-06-20T17:10:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000885,2026-06-20T17:10:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000886,2026-06-20T17:10:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000887,2026-06-20T17:10:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000888,2026-06-20T17:10:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000889,2026-06-20T17:10:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000890,2026-06-20T17:10:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000891,2026-06-20T17:10:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000892,2026-06-20T17:10:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000893,2026-06-20T17:10:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000894,2026-06-20T17:10:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000895,2026-06-20T17:10:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000896,2026-06-20T17:10:59+06:00,AG005,ROCKET,HEARTBEAT,0,
FEED-000897,2026-06-20T17:10:59+06:00,AG006,BKASH,HEARTBEAT,0,
FEED-000898,2026-06-20T17:10:59+06:00,AG006,NAGAD,HEARTBEAT,0,
FEED-000899,2026-06-20T17:10:59+06:00,AG006,ROCKET,HEARTBEAT,0,
FEED-000900,2026-06-20T17:20:59+06:00,AG001,BKASH,HEARTBEAT,0,
FEED-000901,2026-06-20T17:20:59+06:00,AG001,NAGAD,HEARTBEAT,0,
FEED-000902,2026-06-20T17:20:59+06:00,AG001,ROCKET,HEARTBEAT,0,
FEED-000903,2026-06-20T17:20:59+06:00,AG002,BKASH,HEARTBEAT,0,
FEED-000904,2026-06-20T17:20:59+06:00,AG002,NAGAD,HEARTBEAT,0,
FEED-000905,2026-06-20T17:20:59+06:00,AG002,ROCKET,HEARTBEAT,0,
FEED-000906,2026-06-20T17:20:59+06:00,AG003,BKASH,HEARTBEAT,0,
FEED-000907,2026-06-20T17:20:59+06:00,AG003,NAGAD,HEARTBEAT,0,
FEED-000908,2026-06-20T17:20:59+06:00,AG003,ROCKET,HEARTBEAT,0,
FEED-000909,2026-06-20T17:20:59+06:00,AG004,BKASH,HEARTBEAT,0,
FEED-000910,2026-06-20T17:20:59+06:00,AG004,NAGAD,HEARTBEAT,0,
FEED-000911,2026-06-20T17:20:59+06:00,AG004,ROCKET,HEARTBEAT,0,
FEED-000912,2026-06-20T17:20:59+06:00,AG005,BKASH,HEARTBEAT,0,
FEED-000913,2026-06-20T17:20:59+06:00,AG005,NAGAD,HEARTBEAT,0,
FEED-000914,2026-06-20T17:20:59+06:00,AG005,ROCKET,HEARTBEAT,0,
