transaction_id,timestamp,agent_id,provider_id,account_id,transaction_type,amount,status,channel
TXN-00000382,2026-06-20T13:06:06+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0067,CASH_OUT,800,SUCCESS,AGENT
TXN-00000383,2026-06-20T13:06:37+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0049,CASH_OUT,4800,SUCCESS,AGENT
TXN-00000384,2026-06-20T13:06:48+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0032,CASH_IN,1300,SUCCESS,AGENT
TXN-00000385,2026-06-20T13:07:42+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0072,CASH_IN,22000,SUCCESS,AGENT
TXN-00000386,2026-06-20T13:07:47+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0079,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000387,2026-06-20T13:08:09+06:00,AG003,BKASH,ACC-AG003-BKASH-0008,CASH_IN,9300,SUCCESS,AGENT
TXN-00000388,2026-06-20T13:08:19+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0004,CASH_OUT,14600,SUCCESS,AGENT
TXN-00000389,2026-06-20T13:09:09+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0030,CASH_IN,7100,SUCCESS,AGENT
TXN-00000390,2026-06-20T13:09:13+06:00,AG003,BKASH,ACC-AG003-BKASH-0102,CASH_IN,8700,SUCCESS,AGENT
TXN-00000391,2026-06-20T13:09:32+06:00,AG001,BKASH,ACC-AG001-BKASH-0023,CASH_OUT,650,SUCCESS,AGENT
TXN-00000392,2026-06-20T13:09:49+06:00,AG005,BKASH,ACC-AG005-BKASH-0041,CASH_OUT,5500,SUCCESS,AGENT
TXN-00000393,2026-06-20T13:10:15+06:00,AG001,BKASH,ACC-AG001-BKASH-0063,CASH_IN,7500,SUCCESS,AGENT
TXN-00000394,2026-06-20T13:10:37+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0022,CASH_IN,13200,SUCCESS,AGENT
TXN-00000395,2026-06-20T13:10:45+06:00,AG005,BKASH,ACC-AG005-BKASH-0055,CASH_IN,1400,SUCCESS,AGENT
TXN-00000396,2026-06-20T13:11:00+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0042,CASH_IN,11200,SUCCESS,AGENT
TXN-00000397,2026-06-20T13:11:10+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0015,CASH_OUT,1250,SUCCESS,AGENT
TXN-00000398,2026-06-20T13:11:20+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0090,CASH_IN,15000,SUCCESS,AGENT
TXN-00000399,2026-06-20T13:11:56+06:00,AG002,BKASH,ACC-AG002-BKASH-0074,CASH_OUT,2500,SUCCESS,AGENT
TXN-00000400,2026-06-20T13:12:05+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0004,CASH_IN,1000,SUCCESS,AGENT
TXN-00000401,2026-06-20T13:12:10+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0081,CASH_OUT,14700,SUCCESS,AGENT
TXN-00000402,2026-06-20T13:12:22+06:00,AG003,BKASH,ACC-AG003-BKASH-0102,CASH_OUT,5600,SUCCESS,AGENT
TXN-00000403,2026-06-20T13:12:40+06:00,AG006,BKASH,ACC-AG006-BKASH-0079,CASH_IN,4400,SUCCESS,AGENT
TXN-00000404,2026-06-20T13:12:42+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0057,CASH_IN,3400,SUCCESS,AGENT
TXN-00000405,2026-06-20T13:13:14+06:00,AG003,BKASH,ACC-AG003-BKASH-0102,CASH_OUT,14600,SUCCESS,AGENT
TXN-00000406,2026-06-20T13:13:22+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0081,CASH_IN,650,SUCCESS,AGENT
TXN-00000407,2026-06-20T13:13:49+06:00,AG001,BKASH,ACC-AG001-BKASH-0035,CASH_OUT,3600,SUCCESS,AGENT
TXN-00000408,2026-06-20T13:14:04+06:00,AG004,BKASH,ACC-AG004-BKASH-0043,CASH_OUT,22500,SUCCESS,AGENT
TXN-00000409,2026-06-20T13:15:01+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0042,CASH_OUT,100,SUCCESS,AGENT
TXN-00000410,2026-06-20T13:17:05+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0057,CASH_OUT,3900,SUCCESS,AGENT
TXN-00000411,2026-06-20T13:17:50+06:00,AG001,BKASH,ACC-AG001-BKASH-0010,CASH_OUT,450,SUCCESS,AGENT
TXN-00000412,2026-06-20T13:18:07+06:00,AG004,BKASH,ACC-AG004-BKASH-0048,CASH_OUT,850,SUCCESS,AGENT
TXN-00000413,2026-06-20T13:18:08+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0040,CASH_IN,4400,SUCCESS,AGENT
TXN-00000414,2026-06-20T13:18:09+06:00,AG003,BKASH,ACC-AG003-BKASH-0050,CASH_OUT,1200,SUCCESS,AGENT
TXN-00000415,2026-06-20T13:18:14+06:00,AG005,BKASH,ACC-AG005-BKASH-0055,CASH_IN,2100,SUCCESS,AGENT
TXN-00000416,2026-06-20T13:19:22+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0016,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000417,2026-06-20T13:19:47+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0064,CASH_OUT,9500,SUCCESS,AGENT
TXN-00000418,2026-06-20T13:19:50+06:00,AG002,BKASH,ACC-AG002-BKASH-0052,CASH_IN,750,SUCCESS,AGENT
TXN-00000419,2026-06-20T13:21:31+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0061,CASH_IN,600,SUCCESS,AGENT
TXN-00000420,2026-06-20T13:21:44+06:00,AG006,BKASH,ACC-AG006-BKASH-0069,CASH_IN,4500,SUCCESS,AGENT
TXN-00000421,2026-06-20T13:21:48+06:00,AG005,BKASH,ACC-AG005-BKASH-0053,CASH_OUT,2900,SUCCESS,AGENT
TXN-00000422,2026-06-20T13:22:41+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0001,CASH_OUT,2600,SUCCESS,AGENT
TXN-00000423,2026-06-20T13:23:29+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0085,CASH_IN,200,SUCCESS,AGENT
TXN-00000424,2026-06-20T13:23:44+06:00,AG006,BKASH,ACC-AG006-BKASH-0037,CASH_OUT,3700,SUCCESS,AGENT
TXN-00000425,2026-06-20T13:23:52+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0009,CASH_OUT,14700,FAILED,AGENT
TXN-00000426,2026-06-20T13:23:54+06:00,AG002,BKASH,ACC-AG002-BKASH-0057,CASH_OUT,200,SUCCESS,AGENT
TXN-00000427,2026-06-20T13:24:27+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0064,CASH_IN,3900,SUCCESS,AGENT
TXN-00000428,2026-06-20T13:25:35+06:00,AG001,BKASH,ACC-AG001-BKASH-0047,CASH_OUT,4600,SUCCESS,AGENT
TXN-00000429,2026-06-20T13:25:48+06:00,AG002,BKASH,ACC-AG002-BKASH-0006,CASH_IN,550,SUCCESS,AGENT
TXN-00000430,2026-06-20T13:25:48+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0100,CASH_OUT,1150,SUCCESS,AGENT
TXN-00000431,2026-06-20T13:26:23+06:00,AG005,BKASH,ACC-AG005-BKASH-0044,CASH_OUT,3000,SUCCESS,AGENT
TXN-00000432,2026-06-20T13:26:36+06:00,AG003,BKASH,ACC-AG003-BKASH-0009,CASH_IN,5500,SUCCESS,AGENT
TXN-00000433,2026-06-20T13:26:40+06:00,AG001,BKASH,ACC-AG001-BKASH-0060,CASH_OUT,14600,SUCCESS,AGENT
TXN-00000434,2026-06-20T13:27:03+06:00,AG002,BKASH,ACC-AG002-BKASH-0075,CASH_OUT,2200,SUCCESS,AGENT
TXN-00000435,2026-06-20T13:27:54+06:00,AG001,BKASH,ACC-AG001-BKASH-0048,CASH_OUT,5500,SUCCESS,AGENT
TXN-00000436,2026-06-20T13:28:31+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0004,CASH_IN,5400,SUCCESS,AGENT
TXN-00000437,2026-06-20T13:29:09+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0085,CASH_OUT,2000,SUCCESS,AGENT
TXN-00000438,2026-06-20T13:29:16+06:00,AG003,BKASH,ACC-AG003-BKASH-0009,CASH_OUT,14400,SUCCESS,AGENT
TXN-00000439,2026-06-20T13:29:22+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0065,CASH_OUT,800,SUCCESS,AGENT
TXN-00000440,2026-06-20T13:29:26+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0065,CASH_IN,650,SUCCESS,AGENT
TXN-00000441,2026-06-20T13:29:46+06:00,AG002,BKASH,ACC-AG002-BKASH-0019,CASH_OUT,1400,SUCCESS,AGENT
TXN-00000442,2026-06-20T13:29:49+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0029,CASH_OUT,1300,SUCCESS,AGENT
TXN-00000443,2026-06-20T13:30:29+06:00,AG001,BKASH,ACC-AG001-BKASH-0048,CASH_OUT,2400,SUCCESS,AGENT
TXN-00000444,2026-06-20T13:31:41+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0029,CASH_OUT,1500,SUCCESS,AGENT
TXN-00000445,2026-06-20T13:32:30+06:00,AG006,BKASH,ACC-AG006-BKASH-0057,CASH_IN,4600,SUCCESS,AGENT
TXN-00000446,2026-06-20T13:33:48+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0018,CASH_OUT,2900,SUCCESS,AGENT
TXN-00000447,2026-06-20T13:34:23+06:00,AG001,BKASH,ACC-AG001-BKASH-0019,CASH_IN,650,SUCCESS,AGENT
TXN-00000448,2026-06-20T13:34:34+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0054,CASH_OUT,1500,SUCCESS,AGENT
TXN-00000449,2026-06-20T13:35:00+06:00,AG002,BKASH,ACC-AG002-BKASH-0076,CASH_OUT,12000,SUCCESS,AGENT
TXN-00000450,2026-06-20T13:35:44+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0038,CASH_IN,5200,SUCCESS,AGENT
TXN-00000451,2026-06-20T13:36:06+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0014,CASH_IN,3900,SUCCESS,AGENT
TXN-00000452,2026-06-20T13:36:08+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0058,CASH_IN,5200,SUCCESS,AGENT
TXN-00000453,2026-06-20T13:36:10+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0024,CASH_OUT,2200,SUCCESS,AGENT
TXN-00000454,2026-06-20T13:36:26+06:00,AG003,BKASH,ACC-AG003-BKASH-0083,CASH_OUT,1200,SUCCESS,AGENT
TXN-00000455,2026-06-20T13:36:48+06:00,AG001,BKASH,ACC-AG001-BKASH-0019,CASH_IN,1050,SUCCESS,AGENT
TXN-00000456,2026-06-20T13:37:03+06:00,AG005,BKASH,ACC-AG005-BKASH-0003,CASH_IN,12200,SUCCESS,AGENT
TXN-00000457,2026-06-20T13:37:20+06:00,AG005,BKASH,ACC-AG005-BKASH-0048,CASH_OUT,2000,SUCCESS,AGENT
TXN-00000458,2026-06-20T13:37:26+06:00,AG001,BKASH,ACC-AG001-BKASH-0109,CASH_IN,6100,SUCCESS,AGENT
TXN-00000459,2026-06-20T13:37:36+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0008,CASH_OUT,2000,SUCCESS,AGENT
TXN-00000460,2026-06-20T13:37:54+06:00,AG003,BKASH,ACC-AG003-BKASH-0070,CASH_OUT,7400,SUCCESS,AGENT
TXN-00000461,2026-06-20T13:39:17+06:00,AG003,BKASH,ACC-AG003-BKASH-0088,CASH_OUT,1250,SUCCESS,AGENT
TXN-00000462,2026-06-20T13:40:00+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0066,CASH_OUT,11200,SUCCESS,AGENT
TXN-00000463,2026-06-20T13:40:11+06:00,AG001,BKASH,ACC-AG001-BKASH-0100,CASH_IN,400,SUCCESS,AGENT
TXN-00000464,2026-06-20T13:41:12+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0093,CASH_OUT,150,SUCCESS,AGENT
TXN-00000465,2026-06-20T13:41:28+06:00,AG003,BKASH,ACC-AG003-BKASH-0046,CASH_IN,13700,SUCCESS,AGENT
TXN-00000466,2026-06-20T13:42:26+06:00,AG002,BKASH,ACC-AG002-BKASH-0076,CASH_OUT,5200,SUCCESS,AGENT
TXN-00000467,2026-06-20T13:42:44+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0012,CASH_OUT,1350,SUCCESS,AGENT
TXN-00000468,2026-06-20T13:43:09+06:00,AG001,ROCKET,ACC-AG001-ROCKET-0033,CASH_IN,1150,SUCCESS,AGENT
TXN-00000469,2026-06-20T13:43:12+06:00,AG003,BKASH,ACC-AG003-BKASH-0082,CASH_OUT,150,SUCCESS,AGENT
TXN-00000470,2026-06-20T13:43:13+06:00,AG003,BKASH,ACC-AG003-BKASH-0042,CASH_IN,1450,SUCCESS,AGENT
TXN-00000471,2026-06-20T13:44:50+06:00,AG006,BKASH,ACC-AG006-BKASH-0086,CASH_IN,10100,SUCCESS,AGENT
TXN-00000472,2026-06-20T13:44:58+06:00,AG002,ROCKET,ACC-AG002-ROCKET-0093,CASH_IN,2100,SUCCESS,AGENT
TXN-00000473,2026-06-20T13:45:05+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,9850,SUCCESS,AGENT
TXN-00000474,2026-06-20T13:45:27+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,9970,SUCCESS,AGENT
TXN-00000475,2026-06-20T13:45:45+06:00,AG005,BKASH,ACC-AG005-BKASH-0003,CASH_OUT,2800,SUCCESS,AGENT
TXN-00000476,2026-06-20T13:46:05+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,9850,SUCCESS,AGENT
TXN-00000477,2026-06-20T13:46:22+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0015,CASH_IN,500,SUCCESS,AGENT
TXN-00000478,2026-06-20T13:46:27+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10150,SUCCESS,AGENT
TXN-00000479,2026-06-20T13:47:05+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10130,SUCCESS,AGENT
TXN-00000480,2026-06-20T13:47:06+06:00,AG003,BKASH,ACC-AG003-BKASH-0111,CASH_OUT,6200,SUCCESS,AGENT
TXN-00000481,2026-06-20T13:47:27+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,9960,SUCCESS,AGENT
TXN-00000482,2026-06-20T13:48:05+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10070,SUCCESS,AGENT
TXN-00000483,2026-06-20T13:48:27+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10080,SUCCESS,AGENT
TXN-00000484,2026-06-20T13:48:44+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0098,CASH_OUT,4900,SUCCESS,AGENT
TXN-00000485,2026-06-20T13:48:53+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0056,CASH_OUT,1600,SUCCESS,AGENT
TXN-00000486,2026-06-20T13:49:05+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10050,SUCCESS,AGENT
TXN-00000487,2026-06-20T13:49:27+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10120,SUCCESS,AGENT
TXN-00000488,2026-06-20T13:50:01+06:00,AG003,BKASH,ACC-AG003-BKASH-0111,CASH_OUT,5900,SUCCESS,AGENT
TXN-00000489,2026-06-20T13:50:05+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10080,SUCCESS,AGENT
TXN-00000490,2026-06-20T13:50:27+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10000,SUCCESS,AGENT
TXN-00000491,2026-06-20T13:50:46+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0085,CASH_OUT,1150,SUCCESS,AGENT
TXN-00000492,2026-06-20T13:50:51+06:00,AG006,BKASH,ACC-AG006-BKASH-0066,CASH_IN,200,SUCCESS,AGENT
TXN-00000493,2026-06-20T13:51:05+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10140,SUCCESS,AGENT
TXN-00000494,2026-06-20T13:51:27+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,9910,SUCCESS,AGENT
TXN-00000495,2026-06-20T13:51:30+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0019,CASH_IN,1050,SUCCESS,AGENT
TXN-00000496,2026-06-20T13:51:36+06:00,AG002,BKASH,ACC-AG002-BKASH-0029,CASH_OUT,5400,SUCCESS,AGENT
TXN-00000497,2026-06-20T13:51:51+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0088,CASH_IN,8000,SUCCESS,AGENT
TXN-00000498,2026-06-20T13:52:05+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10090,SUCCESS,AGENT
TXN-00000499,2026-06-20T13:52:27+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,9920,SUCCESS,AGENT
TXN-00000500,2026-06-20T13:52:31+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0064,CASH_IN,5000,SUCCESS,AGENT
TXN-00000501,2026-06-20T13:53:05+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10030,SUCCESS,AGENT
TXN-00000502,2026-06-20T13:53:27+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10050,SUCCESS,AGENT
TXN-00000503,2026-06-20T13:53:47+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0070,CASH_OUT,1300,SUCCESS,AGENT
TXN-00000504,2026-06-20T13:54:05+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10100,SUCCESS,AGENT
TXN-00000505,2026-06-20T13:54:23+06:00,AG004,BKASH,ACC-AG004-BKASH-0007,CASH_IN,3300,SUCCESS,AGENT
TXN-00000506,2026-06-20T13:54:27+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10100,SUCCESS,AGENT
TXN-00000507,2026-06-20T13:54:48+06:00,AG001,BKASH,ACC-AG001-BKASH-0078,CASH_IN,150,SUCCESS,AGENT
TXN-00000508,2026-06-20T13:55:05+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10090,SUCCESS,AGENT
TXN-00000509,2026-06-20T13:55:09+06:00,AG006,BKASH,ACC-AG006-BKASH-0092,CASH_OUT,26000,SUCCESS,AGENT
TXN-00000510,2026-06-20T13:55:27+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10040,SUCCESS,AGENT
TXN-00000511,2026-06-20T13:56:05+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10150,SUCCESS,AGENT
TXN-00000512,2026-06-20T13:56:27+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,9980,SUCCESS,AGENT
TXN-00000513,2026-06-20T13:56:31+06:00,AG003,BKASH,ACC-AG003-BKASH-0111,CASH_IN,1250,SUCCESS,AGENT
TXN-00000514,2026-06-20T13:56:57+06:00,AG004,BKASH,ACC-AG004-BKASH-0075,CASH_OUT,450,SUCCESS,AGENT
TXN-00000515,2026-06-20T13:56:57+06:00,AG005,BKASH,ACC-AG005-BKASH-0052,CASH_IN,12800,SUCCESS,AGENT
TXN-00000516,2026-06-20T13:57:00+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0033,CASH_IN,27500,SUCCESS,AGENT
TXN-00000517,2026-06-20T13:57:05+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10030,SUCCESS,AGENT
TXN-00000518,2026-06-20T13:57:27+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,10150,SUCCESS,AGENT
TXN-00000519,2026-06-20T13:58:05+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10080,SUCCESS,AGENT
TXN-00000520,2026-06-20T13:58:07+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0079,CASH_OUT,13800,SUCCESS,AGENT
TXN-00000521,2026-06-20T13:58:10+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0019,CASH_IN,4900,SUCCESS,AGENT
TXN-00000522,2026-06-20T13:58:27+06:00,AG003,NAGAD,S3-CLUSTER-1,CASH_OUT,10060,SUCCESS,AGENT
TXN-00000523,2026-06-20T13:58:29+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0071,CASH_OUT,9600,SUCCESS,AGENT
TXN-00000524,2026-06-20T13:59:05+06:00,AG003,NAGAD,S3-CLUSTER-2,CASH_OUT,9930,SUCCESS,AGENT
TXN-00000525,2026-06-20T13:59:15+06:00,AG004,BKASH,ACC-AG004-BKASH-0078,CASH_OUT,5300,SUCCESS,AGENT
TXN-00000526,2026-06-20T13:59:27+06:00,AG003,NAGAD,S3-CLUSTER-3,CASH_OUT,10070,SUCCESS,AGENT
TXN-00000527,2026-06-20T13:59:52+06:00,AG006,NAGAD,ACC-AG006-NAGAD-0010,CASH_OUT,2700,FAILED,AGENT
TXN-00000528,2026-06-20T13:59:55+06:00,AG006,ROCKET,ACC-AG006-ROCKET-0090,CASH_OUT,13000,SUCCESS,AGENT
TXN-00000529,2026-06-20T13:59:57+06:00,AG006,BKASH,ACC-AG006-BKASH-0093,CASH_IN,2900,SUCCESS,AGENT
TXN-00000530,2026-06-20T14:00:36+06:00,AG002,BKASH,ACC-AG002-BKASH-0029,CASH_OUT,8200,SUCCESS,AGENT
TXN-00000531,2026-06-20T14:01:13+06:00,AG004,BKASH,ACC-AG004-BKASH-0060,CASH_OUT,1200,SUCCESS,AGENT
TXN-00000532,2026-06-20T14:01:17+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0035,CASH_OUT,400,SUCCESS,AGENT
TXN-00000533,2026-06-20T14:01:17+06:00,AG005,BKASH,ACC-AG005-BKASH-0070,CASH_IN,700,SUCCESS,AGENT
TXN-00000534,2026-06-20T14:01:32+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0027,CASH_IN,7100,SUCCESS,AGENT
TXN-00000535,2026-06-20T14:01:41+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0019,CASH_OUT,500,SUCCESS,AGENT
TXN-00000536,2026-06-20T14:01:54+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0008,CASH_IN,4100,SUCCESS,AGENT
TXN-00000537,2026-06-20T14:01:55+06:00,AG002,NAGAD,ACC-AG002-NAGAD-0088,CASH_OUT,2500,SUCCESS,AGENT
TXN-00000538,2026-06-20T14:01:56+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0040,CASH_OUT,3100,SUCCESS,AGENT
TXN-00000539,2026-06-20T14:02:06+06:00,AG001,BKASH,ACC-AG001-BKASH-0049,CASH_OUT,4500,SUCCESS,AGENT
TXN-00000540,2026-06-20T14:02:47+06:00,AG001,BKASH,ACC-AG001-BKASH-0108,CASH_OUT,12600,SUCCESS,AGENT
TXN-00000541,2026-06-20T14:02:49+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0079,CASH_OUT,700,SUCCESS,AGENT
TXN-00000542,2026-06-20T14:02:50+06:00,AG004,ROCKET,ACC-AG004-ROCKET-0096,CASH_OUT,500,SUCCESS,AGENT
TXN-00000543,2026-06-20T14:03:02+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0103,CASH_IN,400,SUCCESS,AGENT
TXN-00000544,2026-06-20T14:03:25+06:00,AG002,BKASH,ACC-AG002-BKASH-0077,CASH_OUT,4900,SUCCESS,AGENT
TXN-00000545,2026-06-20T14:03:26+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0039,CASH_OUT,1100,SUCCESS,AGENT
TXN-00000546,2026-06-20T14:03:38+06:00,AG002,BKASH,ACC-AG002-BKASH-0036,CASH_OUT,7300,SUCCESS,AGENT
TXN-00000547,2026-06-20T14:03:51+06:00,AG003,NAGAD,ACC-AG003-NAGAD-0112,CASH_OUT,1300,SUCCESS,AGENT
TXN-00000548,2026-06-20T14:03:52+06:00,AG003,BKASH,ACC-AG003-BKASH-0011,CASH_IN,9400,SUCCESS,AGENT
TXN-00000549,2026-06-20T14:04:20+06:00,AG003,BKASH,ACC-AG003-BKASH-0021,CASH_OUT,1900,SUCCESS,AGENT
TXN-00000550,2026-06-20T14:04:37+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0019,CASH_OUT,1600,SUCCESS,AGENT
TXN-00000551,2026-06-20T14:05:49+06:00,AG002,BKASH,ACC-AG002-BKASH-0041,CASH_OUT,1450,SUCCESS,AGENT
TXN-00000552,2026-06-20T14:06:39+06:00,AG004,BKASH,ACC-AG004-BKASH-0006,CASH_IN,15000,SUCCESS,AGENT
TXN-00000553,2026-06-20T14:06:49+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0027,CASH_OUT,3900,SUCCESS,AGENT
TXN-00000554,2026-06-20T14:06:51+06:00,AG003,BKASH,ACC-AG003-BKASH-0049,CASH_OUT,7100,SUCCESS,AGENT
TXN-00000555,2026-06-20T14:07:47+06:00,AG004,BKASH,ACC-AG004-BKASH-0014,CASH_OUT,3500,SUCCESS,AGENT
TXN-00000556,2026-06-20T14:07:53+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0056,CASH_OUT,1450,SUCCESS,AGENT
TXN-00000557,2026-06-20T14:08:39+06:00,AG004,NAGAD,ACC-AG004-NAGAD-0026,CASH_OUT,2200,SUCCESS,AGENT
TXN-00000558,2026-06-20T14:09:21+06:00,AG006,BKASH,ACC-AG006-BKASH-0049,CASH_IN,2400,SUCCESS,AGENT
TXN-00000559,2026-06-20T14:09:37+06:00,AG005,BKASH,ACC-AG005-BKASH-0070,CASH_OUT,4300,SUCCESS,AGENT
TXN-00000560,2026-06-20T14:09:52+06:00,AG003,ROCKET,ACC-AG003-ROCKET-0025,CASH_IN,200,SUCCESS,AGENT
TXN-00000561,2026-06-20T14:10:10+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0008,CASH_OUT,7200,SUCCESS,AGENT
TXN-00000562,2026-06-20T14:11:14+06:00,AG003,BKASH,ACC-AG003-BKASH-0094,CASH_OUT,13300,FAILED,AGENT
TXN-00000563,2026-06-20T14:11:35+06:00,AG005,NAGAD,ACC-AG005-NAGAD-0015,CASH_OUT,11400,SUCCESS,AGENT
TXN-00000564,2026-06-20T14:11:59+06:00,AG004,BKASH,ACC-AG004-BKASH-0029,CASH_OUT,550,SUCCESS,AGENT
TXN-00000565,2026-06-20T14:12:08+06:00,AG001,BKASH,ACC-AG001-BKASH-0032,CASH_OUT,3000,SUCCESS,AGENT
TXN-00000566,2026-06-20T14:12:43+06:00,AG001,BKASH,ACC-AG001-BKASH-0032,CASH_OUT,5500,SUCCESS,AGENT
TXN-00000567,2026-06-20T14:13:08+06:00,AG001,NAGAD,ACC-AG001-NAGAD-0047,CASH_IN,3600,SUCCESS,AGENT
TXN-00000568,2026-06-20T14:13:20+06:00,AG001,BKASH,ACC-AG001-BKASH-0106,CASH_OUT,3800,SUCCESS,AGENT
TXN-00000569,2026-06-20T14:13:43+06:00,AG005,ROCKET,ACC-AG005-ROCKET-0020,CASH_IN,26500,SUCCESS,AGENT
TXN-00000570,2026-06-20T14:14:07+06:00,AG001,BKASH,ACC-AG001-BKASH-0044,CASH_OUT,16500,SUCCESS,AGENT
TXN-00000571,2026-06-20T14:14:48+06:00,AG002,BKASH,ACC-AG002-BKASH-0089,CASH_IN,1500,SUCCESS,AGENT
TXN-00000572,2026-06-20T14:15:35+06:00,AG002,BKASH,ACC-AG002-BKASH-0076,CASH_OUT,3300,SUCCESS,AGENT
